Date,Close,Volume,log_price,diff_log_price,cum_diff_log_price,predicted_log_price,real_log_price,tomorrow_price,predicted_price_today
2022-12-14,176.740005,49688800,5.174679754380001,-0.022269123313168215,1.3704647238628374,0.10427797585725784,0.3683662712574005,177.84991393992695,181.80377154475744
2022-12-15,169.520004,47854200,5.132970937556079,-0.041708816823922135,1.3287559070389152,0.13061471283435822,0.3266574442386627,170.6595326509577,177.84991393992695
2022-12-16,165.710007,47823200,5.110239314884173,-0.022731622671906315,1.306024284367009,0.13116124272346497,0.3039258122444153,166.85015860764165,170.6595326509577
2022-12-19,162.539993,35403900,5.090924082258736,-0.019315232625436884,1.286709051741572,0.1353898048400879,0.2846105992794037,163.68497601729575,166.85015860764165
2022-12-20,160.850006,40326000,5.080472290986869,-0.01045179127186735,1.2762572604697047,0.12684771418571472,0.2741588056087494,161.98525012304142,163.68497601729575
2022-12-21,165.009995,32502500,5.106006047823519,0.02553375683665049,1.3017910173063552,0.10138291865587234,0.2996925711631775,166.11669533684332,161.98525012304142
2022-12-22,153.389999,56504500,5.032983691240688,-0.07302235658283163,1.2287686607235235,0.08048871159553528,0.22667020559310913,154.4738156120129,166.11669533684332
2022-12-23,152.059998,34932600,5.0242751666475876,-0.008708524593100009,1.2200601361304235,0.06132161244750023,0.21796168386936188,153.12323881068457,154.4738156120129
2022-12-27,141.210007,46490200,4.950248193652719,-0.0740269729948686,1.146033163135555,0.04550362750887871,0.1439347118139267,142.2565618009939,153.12323881068457
2022-12-28,140.360001,35106600,4.944210557839551,-0.006037635813167519,1.1399955273223874,0.025022339075803757,0.1378970742225647,141.38533902537247,142.2565618009939
2022-12-29,146.029999,35492300,4.983812073204472,0.039601515364920736,1.1795970426873081,0.004914369899779558,0.17749857902526855,147.03492546522105,141.38533902537247
2022-12-30,146.139999,31049000,4.984565059520318,0.0007529863158461936,1.1803500290031543,-0.02756393328309059,0.17825156450271606,147.1128114854692,147.03492546522105
2023-01-03,143.149994,40127700,4.963892989630047,-0.020672069890271594,1.1596779591128827,-0.04092339053750038,0.15757949650287628,144.10989666475822,147.1128114854692
2023-01-04,147.490005,43132400,4.993760410772014,0.029867421141966943,1.1895453802548497,-0.059632930904626846,0.18744692206382751,148.43211528969394,144.10989666475822
2023-01-05,142.649994,38916800,4.96039403559852,-0.033366375173494056,1.1561790050813556,-0.05274069681763649,0.15408053994178772,143.59861996232402,148.43211528969394
2023-01-06,148.589996,40504400,5.001190808348544,0.040796772750024246,1.1969757778313799,-0.04410802945494652,0.19487732648849487,149.54684658384244,143.59861996232402
2023-01-09,156.279999,50423100,5.051649263788098,0.050458455439554406,1.2474342332709343,-0.043158043175935745,0.24533577263355255,157.23775901067123,149.54684658384244
2023-01-10,159.089996,38410100,5.069470054674147,0.0178207908860486,1.2652550241569829,-0.03740692511200905,0.26315656304359436,160.05328007110555,157.23775901067123
2023-01-11,160.009995,35328500,5.075236282032736,0.0057662273585892265,1.271021251515572,-0.02001374587416649,0.2689228057861328,160.99018019971174,160.05328007110555
2023-01-12,165.110001,55140900,5.106611924500309,0.03137564246757307,1.3023968939831452,-0.010257571935653687,0.30029842257499695,166.09979585753587,160.99018019971174
2023-01-13,168.990005,44728700,5.1298395711622815,0.0232276466619723,1.3256245406451175,0.020279210060834885,0.3235260844230652,170.01049123027522,166.09979585753587
2023-01-17,177.020004,51110200,5.176262743137047,0.046423171974765864,1.3720477126198833,0.0486997589468956,0.36994925141334534,178.0699090788071,170.01049123027522
2023-01-18,173.770004,43962400,5.157732608753096,-0.018530134383951236,1.353517578235932,0.07052773982286453,0.3514191210269928,174.84307833590987,178.0699090788071
2023-01-19,167.649994,45293200,5.121878437123391,-0.03585417162970472,1.3176634066062274,0.08820600062608719,0.31556496024131775,168.74220709543656,174.84307833590987
2023-01-20,178.389999,56496700,5.183972159157481,0.06209372203408936,1.3797571286403167,0.10493051260709763,0.3776586651802063,179.5006324326526,168.74220709543656
2023-01-23,191.929993,65516300,5.257130685746156,0.07315852658867517,1.452915655228992,0.12283821403980255,0.45081719756126404,193.06069447452506,179.5006324326526
2023-01-24,192.649994,49620400,5.260875039927603,0.0037443541814470294,1.456660009410439,0.14686264097690582,0.4545615613460541,193.8081888635882,193.06069447452506
2023-01-25,193.229996,44953700,5.263881168526189,0.0030061285985860664,1.459666138009025,0.15532875061035156,0.4575676918029785,194.3980378924779,193.8081888635882
2023-01-26,198.020004,48953500,5.288368055894348,0.02448688736815896,1.484153025377184,0.17261868715286255,0.48205456137657166,199.2084168615839,194.3980378924779
2023-01-27,203.649994,54214200,5.316402804632109,0.028034748737760573,1.5121877741149445,0.21766169369220734,0.5100893378257751,204.89316042542674,199.2084168615839
2023-01-30,191.619995,48861100,5.255514218129417,-0.06088858650269113,1.4512991876122534,0.2537546753883362,0.44920071959495544,192.90885057748625,204.89316042542674
2023-01-31,195.369995,49801700,5.274895171011078,0.01938095288166064,1.470680140493914,0.25658532977104187,0.4685816764831543,196.66250405059566,192.90885057748625
2023-02-01,209.429993,66047700,5.344389521226363,0.06949435021528494,1.540174490709199,0.26210102438926697,0.5380760431289673,210.72965083293633,196.66250405059566
2023-02-02,217.089996,56427600,5.380311995675126,0.035922474448763175,1.5760969651579622,0.27924954891204834,0.5739985108375549,218.41213324061513,210.72965083293633
2023-02-03,211.0,42936600,5.351858133476067,-0.028453862199059543,1.5476431029589026,0.2945946156978607,0.5455446243286133,212.34258198669207,218.41213324061513
2023-02-06,210.889999,45219700,5.351336665781864,-0.000521467694202471,1.5471216352647001,0.2926611304283142,0.5450232028961182,212.22998763211197,212.34258198669207
2023-02-07,221.729996,66415000,5.401460407424946,0.0501237416430822,1.5972453769077823,0.32006776332855225,0.595146894454956,223.10721708625897,212.22998763211197
2023-02-08,222.050003,55965100,5.402902595248582,0.0014421878236356989,1.598687564731418,0.3573537766933441,0.5965890884399414,223.47954451887674,223.10721708625897
2023-02-09,223.369995,52387600,5.408829566961081,0.005926971712498563,1.6046145364439166,0.3724605441093445,0.6025160551071167,224.82129621563138,223.47954451887674
2023-02-10,212.649994,55073700,5.359647593484265,-0.04918197347681552,1.555432562967101,0.3728461265563965,0.55333411693573,214.10185491980465,224.82129621563138
2023-02-13,217.880005,47491900,5.383944475463886,0.024296881979620544,1.5797294449467216,0.3799191117286682,0.5776309967041016,219.34217131254528,214.10185491980465
2023-02-14,229.710007,67547400,5.436817674266346,0.052873198802460664,1.6326026437491823,0.39633598923683167,0.6305041909217834,231.19637563752778,219.34217131254528
2023-02-15,227.639999,42057500,5.427765429342022,-0.009052244924323993,1.6235503988248583,0.4004863500595093,0.6214519143104553,229.13254942313574,231.19637563752778
2023-02-16,220.020004,41202600,5.393718469491455,-0.03404695985056705,1.5895034389742912,0.40250593423843384,0.5874049663543701,221.51557180025452,229.13254942313574
2023-02-17,213.880005,46588800,5.365415133458126,-0.02830333603332935,1.561200102940962,0.3940953314304352,0.5591016411781311,215.36304692244383,221.51557180025452
2023-02-21,206.550003,41001500,5.3305425283671015,-0.03487260509102441,1.5263274978499375,0.4057038426399231,0.5242290496826172,208.05036114454668,215.36304692244383
2023-02-22,207.539993,51318400,5.335324058448694,0.004781530081592322,1.5311090279315298,0.40642181038856506,0.5290105938911438,209.041428740099,208.05036114454668
2023-02-23,236.639999,111799500,5.466539994736661,0.13121593628796724,1.662324964219497,0.38230153918266296,0.6602265238761902,238.10565297060708,209.041428740099
2023-02-24,232.860001,58971600,5.450437418903296,-0.01610257583336505,1.646222388386132,0.37495505809783936,0.644123911857605,234.31492702600576,238.10565297060708
2023-02-27,235.009995,45299400,5.459628045154596,0.00919062625129996,1.655413014637432,0.375949889421463,0.6533145308494568,236.4663691521912,234.31492702600576
2023-02-28,232.160004,45596300,5.447426806365375,-0.012201238789221414,1.6432117758482105,0.38954079151153564,0.6411133408546448,233.6363067074682,236.4663691521912
2023-03-01,226.979996,46002600,5.424861890250295,-0.022564916115079825,1.6206468597331307,0.4231473505496979,0.6185483932495117,228.5067552482071,233.6363067074682
2023-03-02,233.139999,38941500,5.451639127202418,0.026777236952122863,1.6474240966852536,0.46755844354629517,0.6453256607055664,234.7360914821312,228.5067552482071
2023-03-03,238.899994,41239300,5.476045029216652,0.02440590201423465,1.6718299986994882,0.4611561894416809,0.6697315573692322,240.4859005337934,234.7360914821312
2023-03-06,235.539993,43742900,5.461880720694459,-0.014164308522193636,1.6576656901772946,0.46519607305526733,0.6555672287940979,237.13231937057736,240.4859005337934
2023-03-07,232.880005,51515400,5.450523320907653,-0.011357399786805722,1.6463082903904889,0.46200135350227356,0.6442098617553711,234.4672524515672,237.13231937057736
2023-03-08,241.809998,51357300,5.488152285547549,0.037628964639895734,1.6839372550303846,0.4612990915775299,0.6818388104438782,243.39613117941803,234.4672524515672
2023-03-09,234.360001,50125700,5.4568583989435275,-0.031293886604021104,1.6526433684263635,0.4795597791671753,0.6505448818206787,235.97536412914377,243.39613117941803
2023-03-10,229.649994,47486600,5.436556384645088,-0.020302014298439808,1.6323413541279237,0.4848572015762329,0.6302428841590881,231.27393709577183,235.97536412914377
2023-03-13,229.660004,42189000,5.436599971765094,4.3587120006627345e-05,1.6323849412479303,0.475363165140152,0.630286455154419,231.26860227823963,231.27393709577183
2023-03-14,240.630005,47491000,5.483260504825732,0.046660533060637555,1.6790454743085679,0.47083568572998047,0.6769469976425171,242.23133684438284,231.26860227823963
2023-03-15,242.279999,52448600,5.49009407798529,0.006833573159558348,1.6858790474681262,0.4801419675350189,0.6837806105613708,243.89630284857876,242.23133684438284
2023-03-16,255.410004,58325300,5.5428701127608395,0.05277603477554926,1.7386550822436755,0.47143667936325073,0.7365566492080688,257.01229852387917,243.89630284857876
2023-03-17,257.25,84854700,5.550048374714159,0.007178261953319165,1.7458333441969947,0.48264434933662415,0.7437348961830139,258.8703535227175,257.01229852387917
2023-03-20,259.0,43274700,5.556828061699537,0.0067796869853786745,1.7526130311823733,0.507544219493866,0.750514566898346,260.6612066227515,258.8703535227175
2023-03-21,261.98999,54740800,5.568306296924355,0.011478235224817723,1.764091266407191,0.5422738790512085,0.7619928121566772,263.70990329393396,260.6612066227515
2023-03-22,264.679993,79729500,5.578521522696828,0.010215225772473246,1.7743064921796643,0.5644716024398804,0.772208034992218,266.43851134038545,263.70990329393396
2023-03-23,271.910004,56488900,5.605471143900162,0.02694962120333333,1.8012561133829976,0.593164324760437,0.7991576790809631,273.7197098617661,266.43851134038545
2023-03-24,267.790009,45492000,5.5902031248688155,-0.015268019031346114,1.7859880943516515,0.6066752672195435,0.783889651298523,269.62433161684083,273.7197098617661
2023-03-27,265.309998,36102600,5.580898946072508,-0.009304178796307738,1.7766839155553438,0.6174051761627197,0.774585485458374,267.1641087038263,269.62433161684083
2023-03-28,264.100006,35610400,5.576327842021754,-0.004571104050754116,1.7721128115045897,0.626653790473938,0.7700143456459045,265.97134420105635,267.1641087038263
2023-03-29,269.839996,39369400,5.597829175929795,0.02150133390804143,1.793614145412631,0.6326039433479309,0.7915157079696655,271.72250214196,265.97134420105635
2023-03-30,273.829987,36451600,5.612507428405877,0.014678252476081788,1.8082923978887129,0.639801025390625,0.8061939477920532,275.726090565302,271.72250214196
2023-03-31,277.769989,43393300,5.626793393526956,0.014285965121079158,1.822578363009792,0.6362810730934143,0.8204799294471741,279.6594301038538,275.726090565302
2023-04-03,279.649994,39871600,5.633538799812206,0.006745406285250333,1.8293237692950424,0.6409540176391602,0.8272253274917603,281.54828501883134,279.6594301038538
2023-04-04,274.529999,36859200,5.615060540952808,-0.0184782588593988,1.8108455104356436,0.6521305441856384,0.8087470531463623,276.44962532400785,281.54828501883134
2023-04-05,268.809998,51501500,5.594004802897756,-0.021055738055051343,1.7897897723805922,0.6664544939994812,0.7876912951469421,270.75731882896594,276.44962532400785
2023-04-06,270.369995,39765400,5.599791372775026,0.005786569877269443,1.7955763422578617,0.6711136698722839,0.7934778928756714,272.326409908195,270.75731882896594
2023-04-10,275.790009,39527900,5.619639739177298,0.01984836640227261,1.8154247086601343,0.671742856502533,0.8133262395858765,277.7476552456283,272.326409908195
2023-04-11,271.690002,31437800,5.604661717816338,-0.01497802136096027,1.800446687299174,0.668866753578186,0.7983482480049133,273.6420259425732,277.7476552456283
2023-04-12,264.950012,44625900,5.579541174230335,-0.02512054358600313,1.7753261437131709,0.6580513715744019,0.7732276916503906,266.88103781402776,273.6420259425732
2023-04-13,264.630005,35361500,5.57833264283309,-0.0012085313972445277,1.7741176123159264,0.6487261056900024,0.7720191478729248,266.5431071860677,266.88103781402776
2023-04-14,267.579987,39566000,5.589418538461871,0.011085895628780484,1.7852035079447068,0.6485322713851929,0.7831050753593445,269.49271839717244,266.5431071860677
2023-04-17,270.019989,32147100,5.598495989591376,0.009077451129504865,1.7942809590742117,0.6483371257781982,0.7921825051307678,271.93234717246065,269.49271839717244
2023-04-18,276.670013,60481200,5.622825507230111,0.024329517638735254,1.818610476712947,0.6384094953536987,0.8165119886398315,278.56347991515213,271.93234717246065
2023-04-19,279.309998,35866000,5.63232226894489,0.009496761714778756,1.8281072384277257,0.6358888149261475,0.8260087966918945,281.1986981004911,278.56347991515213
2023-04-20,271.040009,42771300,5.60226644466912,-0.03005582427576936,1.7980514141519564,0.6465440988540649,0.7959529757499695,272.9489413349961,281.1986981004911
2023-04-21,271.190002,34510300,5.60281968960497,0.0005532449358494063,1.7986046590878058,0.6559473276138306,0.7965062260627747,273.11696912215643,272.9489413349961
2023-04-24,270.420013,33928200,5.599976354003978,-0.0028433356009918143,1.795761323486814,0.6631479263305664,0.7936628460884094,272.3609055145571,273.11696912215643
2023-04-25,262.410004,37852700,5.5699081813431945,-0.030068172660783432,1.7656931508260305,0.6686469316482544,0.7635946869850159,264.361598892062,272.3609055145571
2023-04-26,269.559998,40633700,5.5967909926585175,0.026882811315322996,1.7925759621413535,0.6587629914283752,0.7904775142669678,271.49239845939,264.361598892062
2023-04-27,272.26001,37716100,5.606757528813923,0.00996653615540577,1.8025424982967593,0.6449501514434814,0.8004440665245056,274.16590202093784,271.49239845939
2023-04-28,277.48999,29168700,5.6257848604638045,0.01902733164988124,1.8215698299466405,0.6442722082138062,0.8194713592529297,279.3945903722274,274.16590202093784
2023-05-01,289.100006,57032900,5.666772669776365,0.04098780931256041,1.862557639259201,0.645445704460144,0.8604592084884644,291.0068427255345,279.3945903722274
2023-05-02,282.100006,40273000,5.642261639277004,-0.024511030499360764,1.8380466087598402,0.6530361175537109,0.8359481692314148,284.0213714738286,291.0068427255345
2023-05-03,278.019989,38338700,5.627693013983447,-0.01456862529355707,1.823477983466283,0.674605667591095,0.821379542350769,279.9832476467968,284.0213714738286
2023-05-04,275.619995,32185000,5.61902308730608,-0.008669926677367101,1.814808056788916,0.6862372159957886,0.8127095699310303,277.6062227086936,279.9832476467968
2023-05-05,286.799988,36101400,5.658785066884461,0.03976197957838057,1.8545700363672966,0.696090042591095,0.8524715900421143,288.80588239300096,277.6062227086936
2023-05-08,291.51001,34497900,5.675074344823598,0.016289277939137037,1.8708593143064336,0.7074191570281982,0.868760883808136,293.53875861473256,288.80588239300096
2023-05-09,285.709991,31486900,5.654977278873795,-0.02009706594980276,1.8507622483566308,0.7013737559318542,0.8486638069152832,287.72651201325056,293.53875861473256
2023-05-10,288.850006,36935000,5.665907542999301,0.010930264125506461,1.8616925124821373,0.701606035232544,0.8595940470695496,290.8669954637449,287.72651201325056
2023-05-11,285.779999,32214900,5.655222280541628,-0.010685262457672984,1.8510072500244643,0.7111243009567261,0.8489087820053101,287.8162783629827,290.8669954637449
2023-05-12,283.399994,27402700,5.646859306085091,-0.008362974456537664,1.8426442755679266,0.7280569076538086,0.8405458331108093,285.47104644923695,287.8162783629827
2023-05-15,289.529999,29392600,5.668258915133281,0.02139960904819027,1.864043884616117,0.7280426621437073,0.8619454503059387,291.60102194624847,285.47104644923695
2023-05-16,292.130005,44940500,5.677198925788846,0.008940010655565267,1.8729838952716822,0.7224487662315369,0.87088543176651,294.1894752020052,291.60102194624847
2023-05-17,301.779999,43253500,5.709698271771833,0.03249934598298676,1.905483241254669,0.7274908423423767,0.903384804725647,303.84987943003824,294.1894752020052
2023-05-18,316.779999,74872500,5.758207523477509,0.04850925170567599,1.953992492960345,0.7324948310852051,0.9518940448760986,318.86026304649204,303.84987943003824
2023-05-19,312.640015,47312400,5.745052416832922,-0.013155106644586745,1.9408373863157582,0.7512184381484985,0.9387389421463013,314.75959602227186,318.86026304649204
2023-05-22,311.76001,37200000,5.742233693106409,-0.0028187237265129284,1.9380186625892453,0.7771508693695068,0.9359201788902283,313.9352758117442,314.75959602227186
2023-05-23,306.880005,35625300,5.726456807988087,-0.015776885118322426,1.9222417774709228,0.7983788251876831,0.9201433062553406,309.1019408606076,313.9352758117442
2023-05-24,305.380005,72141900,5.721556919128409,-0.004899888859678292,1.9173418886112445,0.8198645114898682,0.9152434468269348,307.65019723173117,309.1019408606076
2023-05-25,379.799988,154391100,5.939644766782608,0.21808784765419986,2.1354297362654444,0.8316730260848999,1.133331298828125,382.09714673364647,307.65019723173117
2023-05-26,389.459991,71439700,5.964761141164512,0.02511637438190384,2.1605461106473483,0.8566147089004517,1.1584476232528687,391.81516523271745,382.09714673364647
2023-05-30,401.109985,92340100,5.994235666507542,0.029474525343029967,2.190020635990378,0.894756555557251,1.1879221200942993,403.55672507167986,391.81516523271745
2023-05-31,378.339996,100258000,5.935793251665016,-0.05844241484252599,2.1315782211478522,0.944604754447937,1.1294797658920288,380.91179268647886,403.55672507167986
2023-06-01,397.700012,63587300,5.985697982387142,0.04990473072212609,2.1814829518699783,1.0062023401260376,1.179384469985962,400.43520593000466,380.91179268647886
2023-06-02,393.269989,48165500,5.974496370907222,-0.011201611479920714,2.1702813403900576,1.1090450286865234,1.1681828498840332,396.3014510523961,400.43520593000466
2023-06-05,391.709991,39609400,5.970521747111875,-0.00397462379534641,2.166306716594711,1.1218267679214478,1.1642082929611206,394.78044909758427,396.3014510523961
2023-06-06,386.540009,38872900,5.957235378840811,-0.01328636827106422,2.153020348323647,1.1254886388778687,1.1509219408035278,389.62173133041114,394.78044909758427
2023-06-07,374.75,51199800,5.926259136982707,-0.030976241858104103,2.122044106465543,1.1108258962631226,1.1199456453323364,377.78686549485457,389.62173133041114
2023-06-08,385.100006,41777200,5.953503056401232,0.027243919418524776,2.1492880258840676,1.1192842721939087,1.1471896171569824,388.1626673867416,377.78686549485457
2023-06-09,387.700012,42722000,5.96023187562865,0.006728819227418192,2.156016845111486,1.1095165014266968,1.1539183855056763,390.73290364109624,388.1626673867416
2023-06-12,394.820007,38870100,5.978429982567119,0.01819810693846957,2.1742149520499554,1.103477120399475,1.1721165180206299,397.8346370527128,390.73290364109624
2023-06-13,410.220001,61320800,6.016693603591474,0.03826362102435432,2.2124785730743097,1.0996477603912354,1.2103800773620605,413.2231090240272,397.8346370527128
2023-06-14,429.970001,74046500,6.063715441137631,0.04702183754615685,2.2595004106204666,1.1057881116867065,1.257401943206787,432.991605892792,413.2231090240272
2023-06-15,426.529999,56862200,6.055682702090046,-0.008032739047584947,2.2514676715728816,1.1369227170944214,1.2493692636489868,429.6471602039042,432.991605892792
2023-06-16,426.920013,65475500,6.0565966724964335,0.000913970406387854,2.2523816419792695,1.1601221561431885,1.2502832412719727,430.11033596986346,429.6471602039042
2023-06-20,438.079987,45115300,6.082401512425139,0.025804839928705192,2.2781864819079747,1.1866531372070312,1.276087999343872,441.3560851871757,430.11033596986346
2023-06-21,430.450012,55160300,6.064831200981765,-0.0175703114433734,2.2606161704646013,1.217042088508606,1.2585177421569824,433.8271955351614,441.3560851871757
