Date,Close,Volume,log_price,diff_log_price,cum_diff_log_price,predicted_log_price,real_log_price,tomorrow_price,predicted_price_today
2023-03-30,273.829987,36451600,5.612507428405877,0.014678252476081788,1.8082923978887129,0.0,0.0,274.829987,
2023-03-31,277.769989,43393300,5.626793393526956,0.014285965121079158,1.822578363009792,0.0,0.0,278.769989,274.829987
2023-04-03,279.649994,39871600,5.633538799812206,0.006745406285250333,1.8293237692950424,0.0,0.0,280.649994,278.769989
2023-04-04,274.529999,36859200,5.615060540952808,-0.0184782588593988,1.8108455104356436,0.0,0.0,275.529999,280.649994
2023-04-05,268.809998,51501500,5.594004802897756,-0.021055738055051343,1.7897897723805922,-0.15417520701885223,0.017676960676908493,269.6671198340936,275.529999
2023-04-06,270.369995,39765400,5.599791372775026,0.005786569877269443,1.7955763422578617,-0.15179412066936493,0.023463530465960503,271.22916014687934,269.6671198340936
2023-04-10,275.790009,39527900,5.619639739177298,0.01984836640227261,1.8154247086601343,-0.15216057002544403,0.04331189766526222,276.648859364044,271.22916014687934
2023-04-11,271.690002,31437800,5.604661717816338,-0.01497802136096027,1.800446687299174,-0.15421710908412933,0.0283338762819767,272.547087919671,276.648859364044
2023-04-12,264.950012,44625900,5.579541174230335,-0.02512054358600313,1.7753261437131709,-0.16103236377239227,0.0032133322674781084,265.80127652053017,272.547087919671
2023-04-13,264.630005,35361500,5.57833264283309,-0.0012085313972445277,1.7741176123159264,-0.16716031730175018,0.0020048008300364017,265.4760689617725,265.80127652053017
2023-04-14,267.579987,39566000,5.589418538461871,0.011085895628780484,1.7852035079447068,-0.16798733174800873,0.013090696185827255,268.42535154390794,265.4760689617725
2023-04-17,270.019989,32147100,5.598495989591376,0.009077451129504865,1.7942809590742117,-0.16878585517406464,0.022168148308992386,270.8646787699633,268.42535154390794
2023-04-18,276.670013,60481200,5.622825507230111,0.024329517638735254,1.818610476712947,-0.17489014565944672,0.04649766534566879,277.5095622438321,270.8646787699633
2023-04-19,279.309998,35866000,5.63232226894489,0.009496761714778756,1.8281072384277257,-0.17536930739879608,0.0559944286942482,280.1491450603193,277.5095622438321
2023-04-20,271.040009,42771300,5.60226644466912,-0.03005582427576936,1.7980514141519564,-0.1674993485212326,0.025938602164387703,271.88578616829454,280.1491450603193
2023-04-21,271.190002,34510300,5.60281968960497,0.0005532449358494063,1.7986046590878058,-0.16135244071483612,0.02649184688925743,272.0409940939862,271.88578616829454
2023-04-24,270.420013,33928200,5.599976354003978,-0.0028433356009918143,1.795761323486814,-0.15700696408748627,0.023648511618375778,271.27471110660457,272.0409940939862
2023-04-25,262.410004,37852700,5.5699081813431945,-0.030068172660783432,1.7656931508260305,-0.15421651303768158,-0.006419660523533821,263.2670904305342,271.27471110660457
2023-04-26,269.559998,40633700,5.5967909926585175,0.026882811315322996,1.7925759621413535,-0.16159968078136444,0.02046314999461174,270.41077972065176,263.2670904305342
